,ListingID,Property_Type,Region,Locality,Price,FloorSize,SizeType,Bedrooms,Bathrooms,Furnishing,Property_Condition,Developer,Society,Longitude,Latitude,Price_PSQFT,URL
690,2765,Builder Floor Apartment,Chennai Central,Purasawalkam,9500000,1300.0,carpet area,3.0,2.0,Semi-Furnished,Resale,,,13.03683949,80.27519989,5537.0,https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nammalwarpet-in-Chennai&id=4d423434393937313139
691,2770,Apartment,Chennai Central,Virugambakkam,11500000,1616.0,super area,3.0,3.0,Furnished,Resale,,,0.0,0.0,7117.0,https://www.magicbricks.com/propertyDetails/3-BHK-1616-Sq-ft-Multistorey-Apartment-FOR-Sale-Virugambakkam-in-Chennai&id=4d423436363532343639
692,2781,Builder Floor Apartment,Chennai Central,Virugambakkam,12500000,1594.0,super area,4.0,3.0,Semi-Furnished,Resale,,,0.0,0.0,7842.0,https://www.magicbricks.com/propertyDetails/4-BHK-1594-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Natesa-Nagar-in-Chennai&id=4d423430323433313333
693,2784,Apartment,Chennai Central,Virugambakkam,5200000,900.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,5778.0,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Virugambakkam-in-Chennai&id=4d423438363530343139
694,2786,Apartment,Chennai Central,Purasawalkam,13000000,835.0,carpet area,2.0,2.0,Unfurnished,Resale,Palace Homes,Palace Regency,13.08583225,80.24794112,11795.0,https://www.magicbricks.com/propertyDetails/2-BHK-1095-Sq-ft-Multistorey-Apartment-FOR-Sale-Purasawalkam-in-Chennai&id=4d423435373035343935
695,2789,Builder Floor Apartment,Chennai Central,Virugambakkam,8990000,1000.0,carpet area,3.0,2.0,Unfurnished,Resale,,,0.0,0.0,6811.0,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virugambakkam-in-Chennai&id=4d423437393633313035
696,2794,Apartment,Chennai Central,Saidapet,19900000,986.0,carpet area,3.0,2.0,Unfurnished,Resale,,,13.02187729,80.21576691,15290.0,https://www.magicbricks.com/propertyDetails/3-BHK-988-Sq-ft-Multistorey-Apartment-FOR-Sale-Saidapet-West-in-Chennai&id=4d423339373633393835
697,2798,Builder Floor Apartment,Chennai Central,Saidapet,8650000,1100.0,carpet area,2.0,3.0,Semi-Furnished,Resale,,,13.075166699999999,80.17362976,5958.0,https://www.magicbricks.com/propertyDetails/2-BHK-1195-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Saidapet-West-in-Chennai&id=4d423434373135383633
698,2803,Apartment,Chennai Central,Saidapet,32625000,2628.0,carpet area,4.0,4.0,Semi-Furnished,New Property,,,13.02078915,80.21831512,9405.0,https://www.magicbricks.com/propertyDetails/4-BHK-3212-Sq-ft-Multistorey-Apartment-FOR-Sale-Saidapet-in-Chennai&id=4d423437353734393539
699,2814,Builder Floor Apartment,Chennai Central,Virugambakkam,3900000,750.0,super area,2.0,2.0,Furnished,Resale,,,0.0,0.0,5200.0,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virugambakkam-in-Chennai&id=4d423437393336363739
700,2821,Apartment,Chennai Central,West Mambalam,5100000,740.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,6892.0,https://www.magicbricks.com/propertyDetails/2-BHK-740-Sq-ft-Multistorey-Apartment-FOR-Sale-West-Mambalam-in-Chennai&id=4d423438303935303037
701,2823,Apartment,Chennai Central,Virugambakkam,5600000,800.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,7000.0,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Virugambakkam-in-Chennai&id=4d423437333134313633
702,2836,Apartment,Chennai Central,West Mambalam,7000000,800.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,8750.0,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-West-Mambalam-in-Chennai&id=4d423436393231313131
703,2843,Builder Floor Apartment,Chennai Central,West Mambalam,7000000,802.0,super area,2.0,2.0,Furnished,Resale,,,0.0,0.0,8729.0,https://www.magicbricks.com/propertyDetails/2-BHK-802-Sq-ft-Builder-Floor-Apartment-FOR-Sale-West-Mambalam-in-Chennai&id=4d423436383235373133
704,2848,Builder Floor Apartment,Chennai Central,Virugambakkam,4950000,720.0,super area,2.0,2.0,Furnished,Resale,,,0.0,0.0,6875.0,https://www.magicbricks.com/propertyDetails/2-BHK-720-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virugambakkam-in-Chennai&id=4d423338393235323339
705,2854,Apartment,Chennai Central,West Mambalam,10000000,893.0,carpet area,2.0,2.0,Unfurnished,New Property,,,13.03843594,80.22337341,8484.0,https://www.magicbricks.com/propertyDetails/2-BHK-893-Sq-ft-Multistorey-Apartment-FOR-Sale-West-Mambalam-in-Chennai&id=4d423437353639373237
706,2855,Builder Floor Apartment,Chennai Central,West Mambalam,2400000,440.0,super area,1.0,1.0,Unfurnished,Resale,,,0.0,0.0,5455.0,https://www.magicbricks.com/propertyDetails/1-BHK-440-Sq-ft-Builder-Floor-Apartment-FOR-Sale-West-Mambalam-in-Chennai&id=4d423437323232303837
707,2866,Builder Floor Apartment,Chennai Central,Virugambakkam,4400000,750.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,5867.0,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Virugambakkam-in-Chennai&id=4d423438313835313033
708,2874,Apartment,Chennai Central,Purasawalkam,4800000,950.0,carpet area,3.0,3.0,Unfurnished,New Property,,,13.09329891,80.25495148,3828.0,https://www.magicbricks.com/propertyDetails/3-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Kosapet-in-Chennai&id=4d423438373430343431
709,2882,Apartment,Chennai West,Valasaravakkam,8694913,1087.0,super area,3.0,2.0,Unfurnished,New Property,JKB Housing Pvt. Ltd.,JKB Valasaravakkam,0.0,0.0,7999.0,https://www.magicbricks.com/propertyDetails/3-BHK-1087-Sq-ft-Multistorey-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423438383431343433
710,2883,Apartment,Chennai West,Ambattur,3234375,625.0,super area,2.0,2.0,Unfurnished,New Property,Casagrand Builder Pvt. Ltd.,Casagrand Crescendo,13.083122,80.160945,5175.0,https://www.magicbricks.com/propertyDetails/2-BHK-625-Sq-ft-Multistorey-Apartment-FOR-Sale-Nolambur-in-Chennai&id=4d423432393937343939
711,2887,Apartment,Chennai West,Koyambedu,11917000,1402.0,super area,3.0,3.0,Unfurnished,New Property,Radiance Realty Developers India Ltd.,Radiance Icon,13.073794,80.190821,8500.0,https://www.magicbricks.com/propertyDetails/3-BHK-1402-Sq-ft-Multistorey-Apartment-FOR-Sale-Koyambedu-in-Chennai&id=4d423435363538303233
712,2897,Apartment,Chennai West,Valasaravakkam,10024600,1165.0,super area,2.0,2.0,Unfurnished,New Property,Green Valleys Shelters Pvt. Ltd.,GVSPL Greens Raksha,13.05240823,80.17694394,8604.806867,https://www.magicbricks.com/propertyDetails/2-BHK-1165-Sq-ft-Multistorey-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423331323230353035
713,2912,Builder Floor Apartment,Chennai West,Valasaravakkam,7300000,915.0,carpet area,2.0,2.0,Unfurnished,New Property,,,13.04592514,80.16969299,6044.047028,https://www.magicbricks.com/propertyDetails/2-BHK-1129-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423433383437343535
714,2913,Apartment,Chennai West,Ambattur,3198150,413.0,carpet area,2.0,1.0,Unfurnished,New Property,,,13.08312225,80.16094208,5866.442879,https://www.magicbricks.com/propertyDetails/2-BHK-618-Sq-ft-Multistorey-Apartment-FOR-Sale-Nolambur-in-Chennai&id=4d423434313231393431
715,2914,Apartment,Chennai West,Valasaravakkam,6000000,855.0,super area,2.0,2.0,Furnished,New Property,,,0.0,0.0,7017.54386,https://www.magicbricks.com/propertyDetails/2-BHK-855-Sq-ft-Multistorey-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423438393130393137
716,2920,Apartment,Chennai West,Koyambedu,5000000,750.0,carpet area,2.0,2.0,Unfurnished,Resale,,,13.07060337,80.18692017,5050.505051,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Nerkundram-in-Chennai&id=4d423437353938333839
717,2932,Apartment,Chennai West,Alwarthirunagar,5500000,750.0,carpet area,2.0,2.0,Unfurnished,Resale,,,13.04397488,80.18371582,5555.555556,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Alwarthirunagar-in-Chennai&id=4d423437393830343139
718,2936,Apartment,Chennai West,Ambattur,12471150,2193.0,super area,4.0,4.0,Unfurnished,New Property,Casagrand Builder Pvt. Ltd.,Casagrand Crescendo,13.083122,80.160945,5686.798906,https://www.magicbricks.com/propertyDetails/4-BHK-2193-Sq-ft-Multistorey-Apartment-FOR-Sale-Nolambur-in-Chennai&id=4d423339383637353135
719,2939,Apartment,Chennai West,Alwarthirunagar,9500000,1086.0,carpet area,2.0,2.0,Unfurnished,Resale,,,13.04397488,80.18371582,6627.04392,https://www.magicbricks.com/propertyDetails/2-BHK-1086-Sq-ft-Multistorey-Apartment-FOR-Sale-Alwarthirunagar-in-Chennai&id=4d423436343237383633
720,2945,Apartment,Chennai West,Valasaravakkam,6500000,750.0,carpet area,2.0,1.0,Semi-Furnished,Resale,,,0.0,0.0,6565.656566,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423438333034373335
721,2947,Apartment,Chennai West,Ambattur,4000000,994.0,carpet area,2.0,2.0,Unfurnished,New Property,,,13.12152576,80.16917419,3048.594598,https://www.magicbricks.com/propertyDetails/2-BHK-994-Sq-ft-Multistorey-Apartment-FOR-Sale-Menambedu-in-Chennai&id=4d423435343634373433
722,2949,Apartment,Chennai West,Ambattur,5400000,930.0,carpet area,2.0,2.0,Unfurnished,Resale,,,13.036843300000001,80.27525329999999,4398.8269789999995,https://www.magicbricks.com/propertyDetails/2-BHK-1038-Sq-ft-Multistorey-Apartment-FOR-Sale-Nolambur-in-Chennai&id=4d423436363432363537
723,2956,Builder Floor Apartment,Chennai West,Ashok Nagar,3500000,550.0,super area,1.0,1.0,Semi-Furnished,Resale,,,0.0,0.0,6363.636364,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ashok-Nagar-in-Chennai&id=4d423230333131383530
724,2962,Apartment,Chennai West,Manapakkam,6300000,1175.0,carpet area,3.0,2.0,Furnished,Resale,,,0.0,0.0,4061.8955509999996,https://www.magicbricks.com/propertyDetails/3-BHK-1175-Sq-ft-Multistorey-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423436373239363935
725,2963,Apartment,Chennai West,Manapakkam,7300000,1050.0,carpet area,2.0,2.0,Semi-Furnished,Resale,Srivatsa Foundation Pvt. Ltd.,Sriram Gardens,13.01258282,80.16916077,5266.955267,https://www.magicbricks.com/propertyDetails/2-BHK-1275-Sq-ft-Multistorey-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423436353039333039
726,2986,Builder Floor Apartment,Chennai West,Ashok Nagar,11500000,825.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,13.03687382,80.27526093,10560.146920000001,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ashok-Nagar-in-Chennai&id=4d423436303035303839
727,2988,Apartment,Chennai West,Ramapuram,4700000,700.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,6714.285714,https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Ramapuram-in-Chennai&id=4d423436383735363831
728,2989,Apartment,Chennai West,Ramapuram,8300000,1300.0,super area,2.0,2.0,Furnished,Resale,Navin Constructions,Navins Subha Mangala,13.0418782,80.1861212,6384.615385,https://www.magicbricks.com/propertyDetails/2-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Ramapuram-in-Chennai&id=4d423438313439353431
729,2990,Builder Floor Apartment,Chennai West,Ambattur,3200000,790.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,13.11807919,80.15433502,3068.661297,https://www.magicbricks.com/propertyDetails/2-BHK-845-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Venkatapuram-in-Chennai&id=4d423437363037383531
730,2995,Apartment,Chennai West,Ambattur,4200000,1140.0,super area,3.0,2.0,Semi-Furnished,Resale,,,13.11398506,80.13475799999999,3684.210526,https://www.magicbricks.com/propertyDetails/3-BHK-1140-Sq-ft-Multistorey-Apartment-FOR-Sale-Jayalakshmi-Nagar-Ambattur-in-Chennai&id=4d423438313839323439
731,2997,Apartment,Chennai West,Manapakkam,6255000,1390.0,super area,3.0,3.0,Furnished,Resale,,,13.01560879,80.17441559,4500.0,https://www.magicbricks.com/propertyDetails/3-BHK-1390-Sq-ft-Multistorey-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423131383136373731
732,2999,Apartment,Chennai West,Valasaravakkam,9900000,1500.0,carpet area,3.0,3.0,Unfurnished,Resale,,,13.03672791,80.27512359999999,5000.0,https://www.magicbricks.com/propertyDetails/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423438343933363937
733,3000,Builder Floor Apartment,Chennai West,Valasaravakkam,15500000,1500.0,super area,3.0,3.0,Semi-Furnished,Resale,Ceebros Property Development,Ceebros park,13.044880000000001,80.1819395,10333.33333,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423437343938333931
734,3002,Builder Floor Apartment,Chennai West,Koyambedu,6650000,1200.0,carpet area,2.0,2.0,Unfurnished,New Property,,,13.06878281,80.19476318,4198.232322999999,https://www.magicbricks.com/propertyDetails/2-BHK-890-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Koyambedu-in-Chennai&id=4d423437363234313139
735,3003,Builder Floor Apartment,Chennai West,Manapakkam,3906000,690.0,carpet area,2.0,2.0,Unfurnished,Resale,Mudhra Homes,Mudhra Royal Nest,13.01716453,80.17439231,4288.537549000001,https://www.magicbricks.com/propertyDetails/2-BHK-840-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423436353138363639
736,3009,Apartment,Chennai West,Valasaravakkam,6000000,914.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,6564.551422,https://www.magicbricks.com/propertyDetails/2-BHK-914-Sq-ft-Multistorey-Apartment-FOR-Sale-Valasaravakkam-in-Chennai-r1&id=4d423432333036343937
737,3013,Apartment,Chennai West,Valasaravakkam,6000000,1000.0,carpet area,2.0,2.0,Furnished,Resale,,,13.03683949,80.27526093,4545.4545450000005,https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423437303937373231
738,3014,Apartment,Chennai West,Ashok Nagar,9500000,888.0,carpet area,2.0,2.0,Unfurnished,Resale,KGEYES Residency Pvt. Ltd.,Veda Ranghaa Nivas,13.04475699,80.21826461,8104.695605,https://www.magicbricks.com/propertyDetails/2-BHK-988-Sq-ft-Multistorey-Apartment-FOR-Sale-Ashok-Nagar-in-Chennai&id=4d423434363036383839
739,3018,Apartment,Chennai West,Ambattur,3000000,785.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,3821.656051,https://www.magicbricks.com/propertyDetails/2-BHK-785-Sq-ft-Multistorey-Apartment-FOR-Sale-Annanur-in-Chennai&id=4d423437313334383737
740,3019,Builder Floor Apartment,Chennai West,Koyambedu,5200000,1000.0,carpet area,2.0,2.0,Unfurnished,New Property,,,12.90572262,80.19510651,3939.393939,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Krishna-Nagar-in-Chennai&id=4d423435383732313731
741,3021,Apartment,Chennai West,Ambattur,2150000,643.0,super area,2.0,2.0,Furnished,Resale,,,13.111141199999999,80.13012695,3343.7014,https://www.magicbricks.com/propertyDetails/2-BHK-643-Sq-ft-Multistorey-Apartment-FOR-Sale-Annanur-in-Chennai&id=4d423437363639313237
742,3023,Builder Floor Apartment,Chennai West,Valasaravakkam,6500000,700.0,carpet area,2.0,2.0,Unfurnished,New Property,,,13.05747986,80.2250061,7034.632035,https://www.magicbricks.com/propertyDetails/2-BHK-914-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423438303736343131
743,3031,Apartment,Chennai West,Ambattur,8600000,820.0,carpet area,2.0,2.0,Unfurnished,New Property,Casagrand Builder Pvt. Ltd.,Casagrand Crescendo,13.083122,80.160945,7945.306726000001,https://www.magicbricks.com/propertyDetails/2-BHK-1197-Sq-ft-Multistorey-Apartment-FOR-Sale-Nolambur-in-Chennai&id=4d423437363832383931
744,3037,Builder Floor Apartment,Chennai West,Ashok Nagar,15000000,1200.0,carpet area,3.0,3.0,Semi-Furnished,Resale,,,0.0,0.0,9469.69697,https://www.magicbricks.com/propertyDetails/3-BHK-1380-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ashok-Nagar-in-Chennai&id=4d423438373133383935
745,3038,Builder Floor Apartment,Chennai West,Ashok Nagar,11500000,900.0,carpet area,2.0,2.0,Semi-Furnished,New Property,,,80.21164703,13.03586674,9680.13468,https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ashok-Nagar-in-Chennai&id=4d423438303436373139
746,3042,Apartment,Chennai West,Alwarthirunagar,9900000,1526.0,super area,3.0,3.0,Semi-Furnished,Resale,Dakshin Constructions Pvt. Ltd.,Dakshin Deepmala,13.04677488,80.1866564,6487.549148,https://www.magicbricks.com/propertyDetails/3-BHK-1526-Sq-ft-Multistorey-Apartment-FOR-Sale-Alwarthirunagar-in-Chennai&id=4d423436363537313135
747,3043,Builder Floor Apartment,Chennai West,Manapakkam,6218000,1194.0,super area,2.0,2.0,Semi-Furnished,New Property,,,0.0,0.0,5207.705193,https://www.magicbricks.com/propertyDetails/2-BHK-1194-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423437363636343131
748,3047,Apartment,Chennai West,Valasaravakkam,9800000,1700.0,super area,4.0,3.0,Semi-Furnished,Resale,,,13.04754829,80.17836761,5764.705882,https://www.magicbricks.com/propertyDetails/4-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Valasaravakkam-in-Chennai&id=4d423438333436353431
749,3048,Apartment,Chennai West,Ramapuram,1600000,600.0,carpet area,2.0,2.0,Unfurnished,Resale,Kasi Housing and Development Ltd.,Kasi Fort,13.0311057,80.1715502,2020.20202,https://www.magicbricks.com/propertyDetails/2-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Ramapuram-in-Chennai&id=4d423438383735373533
750,3062,Builder Floor Apartment,Chennai West,Ramapuram,4200000,880.0,carpet area,2.0,2.0,Unfurnished,Resale,,,13.03860188,80.18405151,3615.702479,https://www.magicbricks.com/propertyDetails/2-BHK-880-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Suresh-Nagar-Ramapuram-in-Chennai&id=4d423438323830313137
751,3072,Apartment,Chennai West,Ramapuram,3200000,820.0,carpet area,2.0,2.0,Unfurnished,Resale,,,13.0118618,80.18938446,2956.3932,https://www.magicbricks.com/propertyDetails/2-BHK-820-Sq-ft-Multistorey-Apartment-FOR-Sale-Ramapuram-in-Chennai&id=4d423433393937383339
752,3073,Apartment,Chennai West,Koyambedu,7000000,900.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,13.06878281,80.19476318,5892.255892,https://www.magicbricks.com/propertyDetails/2-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Koyambedu-in-Chennai&id=4d423438343035333133
753,3074,Builder Floor Apartment,Chennai West,Koyambedu,7000000,1043.0,carpet area,2.0,2.0,Semi-Furnished,Resale,Yuga Homes Ltd.,Yuga Kalpataru,13.07470644,80.1901708,5084.4010579999995,https://www.magicbricks.com/propertyDetails/2-BHK-1073-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Koyambedu-in-Chennai&id=4d423437393430313039
754,3076,Apartment,Chennai West,Ambattur,8000000,1508.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,13.06976414,80.16737366,4018.969536,https://www.magicbricks.com/propertyDetails/2-BHK-1646-Sq-ft-Multistorey-Apartment-FOR-Sale-Nolambur-in-Chennai&id=4d423437373433383739
755,3079,Apartment,Chennai West,Koyambedu,6900000,930.0,carpet area,2.0,2.0,Unfurnished,Resale,GT Housing,GT Cholayil Residency,13.0737694,80.190942,5620.723363,https://www.magicbricks.com/propertyDetails/2-BHK-1050-Sq-ft-Multistorey-Apartment-FOR-Sale-Koyambedu-in-Chennai&id=4d423437383734353139
756,3085,Builder Floor Apartment,Chennai West,Ambattur,8000000,1100.0,carpet area,3.0,2.0,Semi-Furnished,Resale,,,13.07914829,80.21461487,5509.641873,https://www.magicbricks.com/propertyDetails/3-BHK-1285-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Nolambur-in-Chennai&id=4d423437353232353137
757,3092,Builder Floor Apartment,Chennai West,Ramapuram,5200000,850.0,carpet area,2.0,2.0,Unfurnished,Resale,,,13.06332302,80.21881866,4634.581104999999,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Ramapuram-in-Chennai&id=4d423436303937323435
758,3094,Apartment,Chennai West,Ashok Nagar,17500000,1235.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,14170.040490000001,https://www.magicbricks.com/propertyDetails/2-BHK-1235-Sq-ft-Multistorey-Apartment-FOR-Sale-Ashok-Nagar-in-Chennai&id=4d423437363135383435
759,3096,Builder Floor Apartment,Chennai West,Valasaravakkam,6000000,870.0,super area,2.0,2.0,Semi-Furnished,Resale,,Crystal Apartment,0.0,0.0,6896.551723999999,https://www.magicbricks.com/propertyDetails/2-BHK-870-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sri-Lakshmi-Nagar-in-Chennai&id=4d423437343238333931
760,3102,Apartment,Chennai West,Ambattur,3000000,698.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,4297.994269,https://www.magicbricks.com/propertyDetails/2-BHK-698-Sq-ft-Multistorey-Apartment-FOR-Sale-Menambedu-in-Chennai&id=4d423438323837323137
761,3103,Apartment,Chennai West,Manapakkam,5200000,572.0,super area,2.0,1.0,Semi-Furnished,Resale,Casagrand Builder Pvt. Ltd.,Casagrand Irene,13.0126455,80.17066,9090.909091,https://www.magicbricks.com/propertyDetails/2-BHK-572-Sq-ft-Multistorey-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423436383735343239
762,3105,Apartment,Chennai West,Manapakkam,10000000,1668.0,super area,3.0,3.0,Semi-Furnished,Resale,XS Real Properties Pvt. Ltd.,Casa XS,13.019825,80.18008499999999,5995.203837,https://www.magicbricks.com/propertyDetails/3-BHK-1668-Sq-ft-Multistorey-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423436323831343731
763,3106,Builder Floor Apartment,Chennai West,Alwarthirunagar,4900000,938.0,super area,2.0,3.0,Semi-Furnished,Resale,,,0.0,0.0,5223.880597,https://www.magicbricks.com/propertyDetails/2-BHK-938-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Alwarthirunagar-in-Chennai&id=4d423438363331393135
764,3107,Builder Floor Apartment,Chennai West,Ambattur,2900000,2240.0,carpet area,2.0,2.0,Semi-Furnished,New Property,,,13.111141199999999,80.13012695,980.7900433,https://www.magicbricks.com/propertyDetails/2-BHK-2800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Annanur-in-Chennai&id=4d423438363739393837
765,3113,Apartment,Chennai West,Alwarthirunagar,4200000,900.0,carpet area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,3535.353535,https://www.magicbricks.com/propertyDetails/2-BHK-835-Sq-ft-Multistorey-Apartment-FOR-Sale-Alwarthirunagar-in-Chennai&id=4d423438343532383337
766,3121,Builder Floor Apartment,Chennai West,Alwarthirunagar,6800000,720.0,carpet area,2.0,2.0,Unfurnished,Resale,,,13.04397488,80.18371582,7154.882154999999,https://www.magicbricks.com/propertyDetails/2-BHK-657-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Alwarthirunagar-in-Chennai&id=4d423438333132353835
767,3128,Apartment,Chennai West,Ambattur,3200000,750.0,super area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,4266.666667,https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Annanur-in-Chennai&id=4d423438303433313639
768,3133,Apartment,Chennai West,Manapakkam,8500000,1607.0,super area,3.0,2.0,Semi-Furnished,Resale,Srivatsa Foundation Pvt. Ltd.,Sriram Gardens,13.01258282,80.16916077,5289.359054,https://www.magicbricks.com/propertyDetails/3-BHK-1607-Sq-ft-Multistorey-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423438383931363339
769,3147,Builder Floor Apartment,Chennai West,Manapakkam,10000000,1255.0,super area,3.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,7968.127490000001,https://www.magicbricks.com/propertyDetails/3-BHK-1255-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423438343935393939
770,3152,Apartment,Chennai West,Ambattur,4200000,1200.0,carpet area,3.0,3.0,Unfurnished,Resale,,,13.111141199999999,80.13012695,2651.515152,https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Annanur-in-Chennai&id=4d423438373230303535
771,3159,Apartment,Chennai West,Koyambedu,8500000,700.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,13.06938267,80.20887756,9199.134199,https://www.magicbricks.com/propertyDetails/2-BHK-851-Sq-ft-Multistorey-Apartment-FOR-Sale-Koyambedu-in-Chennai&id=4d423431353635343933
772,3164,Apartment,Chennai West,Koyambedu,7500000,910.0,super area,2.0,2.0,Unfurnished,Resale,,,0.0,0.0,8241.758242,https://www.magicbricks.com/propertyDetails/2-BHK-910-Sq-ft-Multistorey-Apartment-FOR-Sale-Padi-Kuppam-in-Chennai&id=4d423436373330383931
773,3170,Builder Floor Apartment,Chennai West,Ambattur,4500000,704.0,carpet area,2.0,2.0,Semi-Furnished,Resale,,,0.0,0.0,4842.458678,https://www.magicbricks.com/propertyDetails/2-BHK-704-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Tamarai-Nagar-in-Chennai&id=4d423437313734333735
774,3189,Apartment,Chennai West,Manapakkam,7768000,823.0,carpet area,2.0,2.0,Unfurnished,New Property,Casagrand Builder Pvt. Ltd.,Casagrand Castle,13.010717999999999,80.160746,7150.484186,https://www.magicbricks.com/propertyDetails/2-BHK-1195-Sq-ft-Multistorey-Apartment-FOR-Sale-Manapakkam-in-Chennai&id=4d423438373836383731
